state,loc,description,url,refs
Nebraska,Norfolk,"About 300 people gathered peacefully in Norfolk on the weekend following the death of George Floyd.[5] Dozens gathered again on 13th and Norfolk Avenue on June 3, 2020, to show solidarity for the Black Lives Matter movement and to protest the death of Floyd and the fatal shooting of James Scurlock in Omaha.[13]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Nebraska,https://apnews.com/18f192c9ce0cdfc5c10c6b1e17192ac4	https://northeast.newschannelnebraska.com/story/42208011/dozens-gather-in-norfolk-for-black-lives-matter-protest
Nebraska,Omaha,"About 300 people gathered peacefully in Norfolk on the weekend following the death of George Floyd.[5] Dozens gathered again on 13th and Norfolk Avenue on June 3, 2020, to show solidarity for the Black Lives Matter movement and to protest the death of Floyd and the fatal shooting of James Scurlock in Omaha.[13]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Nebraska,https://apnews.com/18f192c9ce0cdfc5c10c6b1e17192ac4	https://northeast.newschannelnebraska.com/story/42208011/dozens-gather-in-norfolk-for-black-lives-matter-protest
Nebraska,Scottsbluff,"On May 31, dozens of protesters marched from Guadalupe Center through the streets of downtown Scottsbluff to protest the death of George Floyd. A candlelight vigil was also held in Centennial Park.[20]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Nebraska,https://www.starherald.com/news/local_news/watch-now-peaceful-demonstration-draws-dozens-in-scottsbluff/article_832b0bfa-790f-5d43-b811-457652019f99.html
Mississippi,Biloxi,"On Saturday, May 30, about 50 people protested peacefully with signs and bullhorns along Beach Boulevard in front of the Biloxi Lighthouse. More than 60 demonstrated in the same place on Sunday, May 31, as passing motorists honked horns in solidarity.[1][2]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Mississippi,https://www.sunherald.com/news/local/counties/harrison-county/article243125321.html	https://www.sunherald.com/news/local/article243152551.html
Mississippi,Gulfport,"On June 6, hundreds of protesters gathered in Jones Park and marched down Highway 90 in support of Black Lives Matter. The protest remained peaceful, despite rumors that bricks were present to rile up emotions.[3]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Mississippi,https://www.wlox.com/2020/06/06/no-justice-no-peace-hundreds-gather-gulfport-peaceful-protest/
Mississippi,Hattiesburg,"About 30 protesters, waving signs and chanting, marched peacefully on May 31 down Hardy Street, escorted by city police cars. An organizer of the event marched with her hands cuffed symbolically behind her back.[4]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Mississippi,https://www.hattiesburgamerican.com/story/news/local/2020/05/31/ms-protesters-march-sunday-hattiesburg-over-george-floyd-death/5302408002/
Mississippi,Jackson,"On Friday, May 29, About 25 demonstrators peacefully protested in front of the Mississippi State Capitol and marched through downtown Jackson.[5] On June 6, between 3,000 and 5,000 protesters gathered for a Black Lives Matter raly in front of the state capitol. Jackson Mayor Chokwe Antar Lumumba attended the rally. Mississippi Highway Patrol distributed masks to protesters.[6]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Mississippi,https://www.wlbt.com/2020/05/29/peaceful-protest-takes-place-outside-mississippi-state-capitol/	https://www.wapt.com/article/governor-to-demonstrators-express-your-pain-and-anger-in-a-way-that-is-as-safe-as-possible/32782383
Mississippi,Meridian,"On June 2, a peaceful protest took place on North Hills Street, starting with four protesters and growing into the evening.[7]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Mississippi,https://www.wtok.com/content/news/Protesters-gather-on-North-Hills-St-in-peaceful-demonstration-570972141.html
Mississippi,Oxford,"About 300 people peacefully demonstrated and marched around The Square for a couple of hours on May 30.[8] That same afternoon, Ole Miss university police arrested a white public school teacher for vandalizing a Confederate statue on campus with spray paint.[9]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Mississippi,https://www.clarionledger.com/story/sports/college/ole-miss/2020/05/31/ole-miss-oxford-reacted-george-floyd-death-nationwide-protests/5299668002/	https://www.clarionledger.com/story/news/2020/05/31/george-floyd-protests-ms-teacher-accused-vandalizing-ole-miss-statue/5301617002/
Mississippi,Petal,"On May 28 at least 200 people protested outside Petal City Hall on Friday night, demanding that Mayor Hal Marx resign after he made a comment defending the police regarding George Floyd's death and saying ""I didn’t see anything unreasonable.""[10] One elderly woman walked three miles with symbolic chains around her feet to get to the protest.[11] Protests in Petal continued through the weekend[12] and protesters showed up Tuesday June 2 at the city's Board of Aldermen meeting to demand Marx's resignation.[13]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Mississippi,https://www.clarionledger.com/story/news/2020/05/28/hal-marx-pearl-ms-mayor-under-fire-george-floyd-remark/5280513002/	https://www.clarionledger.com/story/news/local/2020/05/29/george-floyd-death-petal-ms-protesters-call-mayor-step-down/5282435002/	https://www.buzzfeednews.com/article/annehelenpetersen/black-lives-matter-protests-near-me-small-towns	https://www.hattiesburgamerican.com/story/news/local/2020/06/03/mississippi-protesters-still-want-mayors-resignation/3130497001/
Mississippi,Starkville,"On June 6, thousands of protesters marched from Unity Park to the Amphitheater at Mississippi State University, lying down on their stomachs for eight minutes and forty-six seconds to honor George Floyd.[14]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Mississippi,https://www.clarionledger.com/story/news/2020/06/06/starkville-mississippi-state-communities-unite-for-peaceful-protest/3164353001/
Mississippi,Tupelo,Several hundred people protested peacefully at the Tupelo Fairpark on May 30.[15],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Mississippi,https://www.newsbreak.com/mississippi/tupelo/news/0PCYmZk9/rally-held-in-tupelo-to-protest-death-of-george-floyd
Mississippi,Vicksburg,"On June 5, a large peaceful protest took place as demonstrators marched from the Vicksburg Police Department through the streets of downtown to protest the death of George Floyd. The event was organized in part by the NAACP.[16]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Mississippi,https://www.wapt.com/article/rallies-planned-around-mississippi-in-wake-of-george-floyd-killing/32769862
Montana,Billings,"About 50 primarily high school and college-age protesters stood in front of the Billings Police Department's downtown station on May 30.[1] On June 7, over 1,000 protesters gathered outside the Yellowstone County Courthouse chanting ""Black Lives Matter"" and ""I can't breathe"".[2]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Montana,https://billingsgazette.com/news/local/black-lives-matter-rally-held-in-downtown-billings-attracts-crowd/article_83098a4b-36cf-53d8-8892-803002d63678.html	https://www.ktvq.com/news/local-news/up-to-1-000-gather-in-downtown-billings-for-george-floyd-protest
Montana,Bozeman,"Approximately 2,000 protesters marched peacefully from Bogert Park to the Gallatin County Courthouse the afternoon of May 31.[3]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Montana,https://www.bozemandailychronicle.com/news/bozeman-turns-out-for-peaceful-march-and-rally/article_03f4fda8-9537-5da0-85d5-0edc8e0356c7.html
Montana,Butte,"On June 5, around 100 protesters gathered outside the Butte-Silver Bow Courthouse to support Black Lives Matter. A moment of silence was held to honor George Floyd and others who died from police violence.[4]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Montana,https://mtstandard.com/news/local/photos-butte-holds-peaceful-protest-for-black-lives-matter/collection_963e75e9-25a4-5b09-adbc-45cf71e936c1.html
Montana,Great Falls,"On May 31, a few hundred people gathered along the Central Avenue West bridge to protest the death of George Floyd.[5][6]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Montana,https://www.krtv.com/news/protesters-gather-peacefully-in-great-falls-and-helena-video	https://www.greatfallstribune.com/story/news/2020/05/31/something-needs-change-residents-rally-against-police-brutality/5300953002/
Montana,Havre,Over a hundred people protested on May 31.[7],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Montana,https://www.buzzfeednews.com/article/annehelenpetersen/black-lives-matter-protests-near-me-small-towns
Montana,Helena,About 150 people in Helena gathered in front of the Montana State Capitol building the afternoon of May 31.[8],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Montana,https://helenair.com/news/local/about-150-gather-at-montana-capitol-to-protest-george-floyds-death/article_dcb790c5-93b2-5737-a7cd-12a804c3cd04.html
Montana,Kalispell,"On June 6, over 1,000 people held a largely peaceful protest in Depot Park to support Black Lives Matter and George Floyd. Many armed counter-protesters attended the event as well in order to keep the peace, namely to protect the nearby Flathead County Veterans Memorial from being vandalized.[9]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Montana,https://www.dailyinterlake.com/news/2020/jun/07/hundreds-converge-on-kalispell-for-protest-6/
Montana,Missoula,Hundreds of people peacefully protested outside the Missoula County Courthouse on May 29.[10][11],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Montana,https://missoulian.com/news/local/hundreds-rally-in-missoula-for-george-floyd/article_ebf90bbe-9a7d-5775-b5c8-52989e83a3e2.html	https://www.npr.org/sections/live-updates-protests-for-racial-justice/2020/06/10/873751544/the-concerned-citizen-who-happens-to-be-armed-is-showing-up-at-protests
Minnesota,Background,"On June 2, hundreds of protesters rallied for police accountability at the Freeborn County Courthouse and then marched around town despite severe hot weather. Director of Public Safety JD Carlson told protesters that he did not support Chauvin's actions against Floyd in Minneapolis, and offered an open door between the community and the police department. Freeborn County Sheriff Kurt Freitag expressed concern for the protesters, and recommended that they come prepared with water and sun protection if protesting in summer.[1]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Minnesota,https://www.kimt.com/content/news/protestforpoliceaccountability-570975511.html
